,age,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,income,net_capital
5129,54,13,13,5,9,4,3,0,40,0,0
5130,43,13,13,5,11,4,3,0,60,0,0
5131,68,9,9,1,7,2,3,1,42,0,3273
5132,38,13,13,5,4,3,3,1,40,0,0
5133,44,14,14,5,12,4,3,0,40,1,0
5134,32,6,7,5,8,3,3,1,15,0,0
5135,23,13,13,0,1,5,3,0,50,0,0
5136,69,9,9,1,4,2,3,1,40,0,0
5137,52,9,9,5,10,4,3,0,60,1,-1902
5138,24,12,12,5,8,4,3,0,40,0,0
5139,45,13,13,5,12,4,3,0,40,1,0
5140,43,4,5,5,4,4,3,0,84,0,0
5141,59,13,13,5,11,4,3,0,40,1,-1977
5142,35,12,12,5,11,4,3,0,50,1,0
5143,43,13,13,5,12,4,3,0,20,1,0
5144,47,6,7,5,5,4,3,0,40,0,0
5145,29,10,10,5,12,5,0,1,14,0,0
5146,77,12,12,5,12,4,3,0,2,0,-1411
5147,48,9,9,5,2,4,0,0,40,0,0
5148,40,13,13,5,11,4,3,0,50,1,0
5149,23,10,10,0,1,2,3,0,15,0,0
5150,51,9,9,5,7,4,3,0,40,1,0
5151,43,12,12,5,11,3,0,1,40,0,0
5152,44,9,9,5,7,4,0,0,40,0,0
5153,24,13,13,0,4,2,3,1,40,0,0
5154,39,14,14,2,11,2,0,0,70,1,0
5155,19,10,10,0,2,5,3,0,20,0,0
5156,21,10,10,0,8,5,3,1,25,0,0
5157,49,9,9,5,11,4,3,0,48,1,0
5158,22,10,10,0,8,5,3,0,36,0,0
5159,59,9,9,1,3,2,0,1,40,0,0
5160,51,9,9,5,7,4,3,0,50,1,7688
5161,38,13,13,2,12,5,3,1,38,0,0
5162,45,9,9,5,7,4,3,0,50,1,0
5163,56,10,10,5,5,4,3,0,60,0,0
5164,67,10,10,1,12,2,3,1,4,0,0
5165,27,9,9,5,1,4,1,0,40,1,0
5166,21,10,10,0,11,2,3,1,38,0,0
5167,55,14,14,2,11,2,3,0,45,0,0
5168,31,10,10,2,4,0,3,1,20,0,0
5169,57,4,5,5,5,4,3,0,45,0,0
5170,33,9,9,0,7,2,0,0,40,0,0
5171,26,14,14,0,12,2,0,0,40,0,0
5172,51,9,9,5,6,4,3,0,40,0,5013
5173,35,9,9,0,8,2,3,0,40,0,0
5174,19,9,9,0,12,5,3,0,20,0,0
5175,46,13,13,5,4,4,1,0,40,1,0
5176,38,13,13,5,1,4,3,0,48,0,-1628
5177,24,3,4,0,2,2,3,0,24,0,0
5178,38,14,14,2,11,2,3,1,50,1,0
5179,49,9,9,2,0,0,3,1,16,0,0
5180,34,13,13,2,11,2,0,0,21,0,0
5181,55,13,13,5,12,4,3,0,20,1,5178
5182,51,10,10,0,6,2,3,0,30,0,0
5183,72,9,9,1,4,0,3,1,20,0,2329
5184,60,3,4,5,6,4,3,0,50,1,0
5185,45,11,11,5,7,4,3,0,40,0,0
5186,21,5,6,5,5,4,3,0,30,0,0
5187,49,10,10,5,7,4,3,0,40,1,-1887
5188,46,13,13,0,11,0,0,1,40,0,0
5189,62,10,10,5,4,4,3,0,40,0,0
5190,51,13,13,5,11,4,3,0,50,1,0
5191,50,10,10,5,7,4,3,0,50,1,0
5192,18,9,9,0,8,2,3,0,20,0,0
5193,71,13,13,2,10,2,3,1,38,1,-1911
5194,30,9,9,0,2,2,3,0,22,0,0
5195,51,5,6,1,10,0,3,1,40,0,0
5196,36,11,11,0,9,2,3,0,40,1,0
5197,41,9,9,2,4,0,3,1,45,0,0
5198,38,10,10,2,9,0,3,1,10,0,0
5199,49,13,13,5,11,4,3,0,75,1,0
5200,42,13,13,2,12,0,3,1,40,0,0
5201,53,10,10,5,10,4,3,0,45,1,0
5202,21,10,10,0,4,5,3,0,10,0,0
5203,19,9,9,0,12,2,3,1,40,0,4416
5204,43,13,13,2,12,2,3,1,40,0,0
5205,47,14,14,5,10,4,3,0,45,1,7688
5206,30,9,9,3,1,2,3,0,40,1,0
5207,63,8,15,5,12,4,3,0,50,1,15024
5208,53,9,9,2,4,1,3,1,35,0,0
5209,23,10,10,5,10,4,3,0,40,0,0
5210,28,9,9,2,4,0,3,1,40,0,0
5211,61,8,15,5,12,4,3,0,45,1,-1902
5212,60,11,11,1,4,2,4,1,40,0,0
5213,32,13,13,5,9,4,3,0,40,0,0
5214,47,9,9,5,7,4,3,0,56,1,0
5215,36,11,11,5,4,3,3,1,40,0,0
5216,24,9,9,0,2,2,3,0,40,0,0
5217,46,13,13,5,11,4,3,0,44,0,3818
5218,59,5,6,5,6,4,3,0,40,0,0
5219,30,6,7,5,6,4,3,0,40,0,0
5220,30,13,13,0,12,2,3,0,60,0,0
5221,38,9,9,5,2,4,3,0,40,0,3411
5222,57,9,9,1,10,2,3,1,30,0,0
5223,64,8,15,5,12,4,3,0,60,1,99999
5224,48,14,14,0,12,2,3,0,60,0,0
5225,28,13,13,5,11,4,3,0,42,1,0
5226,46,9,9,5,10,4,3,0,45,1,-1887
5227,51,9,9,5,2,4,3,0,40,0,0
5228,55,9,9,2,11,0,3,0,60,1,-2444
5229,44,12,12,2,11,2,3,1,40,0,-1980
5230,50,11,11,5,1,4,3,0,40,0,0
5231,58,9,9,1,11,2,3,0,55,1,0
5232,27,11,11,0,9,0,0,0,40,0,1151
5233,52,14,14,2,12,0,3,1,40,0,0
5234,30,10,10,5,10,4,3,0,40,0,0
5235,49,5,6,5,6,4,3,0,99,1,0
5236,32,9,9,5,11,4,3,0,40,0,0
5237,44,13,13,5,10,4,3,0,60,1,0
5238,63,2,3,5,3,4,2,0,32,0,0
5239,60,13,13,5,12,4,3,0,40,1,7688
5240,55,10,10,5,9,4,3,0,40,0,0
5241,77,7,8,2,6,2,3,0,12,0,0
5242,55,14,14,5,11,4,3,0,55,1,0
5243,51,9,9,0,7,5,3,0,35,0,0
5244,35,10,10,5,11,4,3,0,40,0,0
5245,26,9,9,6,12,3,3,1,42,0,-1651
5246,33,13,13,2,10,2,3,0,40,0,0
5247,34,13,13,5,10,4,3,0,47,1,0
5248,52,13,13,5,1,4,3,0,48,1,0
5249,50,9,9,2,4,2,3,1,40,0,0
5250,48,15,16,5,12,4,3,0,45,1,15024
5251,24,13,13,0,9,2,1,0,40,0,0
5252,44,12,12,5,8,4,3,0,40,0,0
5253,40,9,9,2,0,0,3,1,32,0,0
5254,61,10,10,2,7,0,3,0,40,0,0
5255,60,9,9,5,5,4,3,0,40,0,0
5256,18,6,7,0,12,5,0,0,25,0,0
5257,47,10,10,2,7,0,3,0,40,1,0
5258,30,10,10,5,13,4,3,0,48,1,0
5259,44,9,9,5,8,3,0,1,38,1,0
5260,60,5,6,5,7,4,3,0,50,0,0
5261,44,9,9,2,2,1,3,1,40,0,0
5262,33,13,13,3,9,0,3,1,40,0,5455
5263,38,9,9,3,0,0,0,1,40,0,0
5264,42,13,13,5,11,3,3,1,17,1,-1485
5265,45,13,13,5,11,4,0,0,45,1,0
5266,40,14,14,5,11,4,3,0,50,1,0
5267,40,10,10,5,11,4,3,0,40,1,0
5268,60,13,13,5,11,4,3,0,40,1,7298
5269,40,9,9,2,8,5,3,1,40,0,0
5270,45,13,13,0,12,2,3,1,40,0,0
5271,51,14,14,0,11,2,3,0,20,1,10520
5272,31,9,9,0,4,5,3,0,35,0,0
5273,19,6,7,0,3,5,3,0,40,0,0
5274,24,13,13,0,12,2,3,0,40,0,0
5275,51,4,5,0,8,2,0,1,40,0,0
5276,28,13,13,5,5,4,3,0,50,0,0
5277,31,12,12,0,4,2,3,1,40,0,0
5278,19,9,9,0,6,5,3,0,46,0,0
5279,39,14,14,5,12,4,0,0,56,0,5013
5280,27,13,13,5,12,3,3,1,40,0,0
5281,39,9,9,5,4,3,3,1,40,1,0
5282,45,14,14,2,4,0,3,1,40,0,0
5283,21,11,11,0,11,1,3,0,40,0,0
5284,67,5,6,5,1,4,3,0,16,0,0
5285,28,4,5,5,7,4,3,0,40,0,0
5286,28,9,9,0,8,2,3,1,46,0,0
5287,48,10,10,5,7,4,3,0,40,1,0
5288,24,13,13,0,12,2,3,0,20,0,0
5289,66,13,13,5,12,3,3,1,4,0,0
5290,23,9,9,3,4,2,3,1,40,0,0
5291,17,5,6,0,8,5,3,1,20,0,0
5292,21,9,9,0,4,5,3,1,40,0,0
5293,30,9,9,5,4,4,3,0,40,0,0
5294,53,9,9,5,10,3,3,1,40,0,0
5295,40,13,13,5,12,4,3,0,60,1,0
5296,39,6,7,2,8,0,3,1,40,0,0
5297,38,11,11,5,7,4,3,0,43,0,0
5298,33,12,12,5,7,4,3,0,45,0,0
5299,36,13,13,2,11,0,3,1,40,0,0
5300,53,13,13,1,4,0,3,1,52,0,0
5301,32,9,9,0,11,2,3,1,50,0,0
5302,52,10,10,1,9,0,3,1,40,0,0
5303,31,6,7,3,8,2,3,0,38,0,0
5304,35,7,8,2,1,1,3,0,40,0,0
5305,49,9,9,2,3,0,0,1,40,0,0
5306,28,12,12,0,4,5,3,0,40,0,0
5307,75,9,9,5,11,4,3,0,40,1,0
5308,43,12,12,2,11,2,0,0,40,0,0
5309,22,9,9,0,4,0,0,1,40,0,0
5310,43,9,9,2,4,2,0,1,40,0,0
5311,40,13,13,5,11,4,3,0,60,1,0
5312,29,10,10,0,6,2,3,0,40,0,0
5313,21,6,7,5,7,4,3,0,60,0,0
5314,44,11,11,0,12,2,0,0,40,0,0
5315,33,10,10,5,4,4,3,0,45,1,3103
5316,38,13,13,0,10,2,3,0,48,1,0
5317,29,9,9,0,8,2,3,1,32,0,0
5318,34,9,9,5,7,4,3,0,55,1,0
5319,27,7,8,5,4,4,3,0,40,1,0
5320,20,9,9,0,7,2,3,0,40,0,0
5321,35,14,14,0,4,2,3,0,40,0,0
5322,59,10,10,5,11,4,3,0,40,1,0
5323,19,10,10,0,5,5,3,1,32,0,0
5324,27,5,6,2,3,1,3,1,40,0,0
5325,41,13,13,5,11,4,3,0,50,1,-1887
5326,35,12,12,0,5,5,3,0,50,0,0
5327,26,9,9,5,8,5,3,1,30,0,0
5328,32,13,13,5,11,4,3,0,55,1,0
5329,23,6,7,3,12,2,3,1,35,0,0
5330,23,11,11,0,4,2,3,0,50,0,0
5331,21,9,9,0,8,5,3,1,30,0,0
5332,58,9,9,5,11,4,3,0,24,0,0
5333,58,9,9,1,0,2,3,1,28,0,0
5334,19,9,9,0,10,5,3,0,20,0,0
5335,29,10,10,2,2,0,3,1,36,0,0
5336,25,12,12,2,4,2,3,1,40,0,0
5337,29,12,12,0,12,2,3,0,40,0,0
5338,18,6,7,0,10,5,3,1,12,0,0
5339,23,10,10,0,8,5,3,0,35,0,0
5340,52,10,10,5,10,5,3,1,40,0,0
5341,23,13,13,0,4,2,3,1,12,0,0
5342,18,9,9,0,10,5,3,1,20,0,0
5343,39,13,13,5,7,4,3,0,55,1,15024
5344,34,4,5,5,7,4,2,0,40,0,0
5345,39,10,10,2,10,0,3,1,40,0,0
5346,30,11,11,5,3,4,3,0,40,0,0
5347,50,10,10,2,4,0,3,1,38,0,3418
5348,68,2,3,4,12,2,3,0,30,0,0
5349,32,9,9,0,4,0,3,0,40,0,0
5350,29,5,6,0,8,5,3,1,38,0,0
5351,29,9,9,2,8,2,3,1,30,0,0
5352,31,9,9,2,8,0,3,1,40,0,0
5353,25,2,3,4,2,1,3,0,40,0,0
5354,30,10,10,0,12,2,3,1,40,0,0
5355,56,5,6,1,8,0,3,1,25,0,0
5356,42,10,10,5,7,4,3,0,40,1,-1887
5357,52,10,10,2,8,0,3,1,50,0,0
5358,37,14,14,5,11,4,3,0,55,1,0
5359,27,10,10,0,8,5,3,0,20,0,-1721
5360,32,10,10,0,12,1,3,0,40,0,0
5361,19,9,9,0,8,5,3,1,24,0,0
5362,37,9,9,5,1,4,3,0,40,0,0
5363,46,9,9,5,7,4,3,0,50,1,0
5364,33,9,9,0,8,2,0,0,40,0,0
5365,40,10,10,2,7,0,3,0,40,1,0
5366,44,13,13,5,9,4,3,0,40,1,0
5367,34,13,13,0,12,2,3,1,48,1,0
5368,60,10,10,4,4,0,0,1,40,0,0
5369,48,10,10,5,6,4,3,0,40,0,2407
5370,39,6,7,5,8,4,2,0,40,0,0
5371,24,4,5,0,10,5,3,0,48,0,0
5372,65,3,4,5,7,4,3,0,27,0,2290
5373,63,9,9,5,8,4,3,0,32,0,0
5374,28,9,9,5,7,4,3,0,40,1,0
5375,33,9,9,5,7,4,0,0,46,1,-1902
5376,28,9,9,0,10,1,0,0,40,0,0
5377,34,12,12,5,12,3,3,1,45,1,0
5378,25,6,7,5,7,4,2,0,40,0,0
5379,74,9,9,5,7,4,3,0,48,0,0
5380,28,7,8,0,7,2,3,0,40,0,0
5381,23,11,11,5,7,4,3,0,40,0,0
5382,25,10,10,0,4,5,3,1,40,0,0
5383,19,9,9,0,10,5,3,0,15,0,0
5384,48,13,13,0,12,2,3,0,40,0,0
5385,60,14,14,2,10,2,3,0,50,0,0
5386,26,6,7,0,6,2,0,0,40,0,0
5387,38,9,9,2,7,0,3,0,40,0,0
5388,53,10,10,3,8,5,3,1,39,0,0
5389,30,9,9,5,7,4,3,0,40,0,0
5390,53,10,10,5,11,3,0,1,30,0,0
5391,22,5,6,0,7,1,3,0,40,0,0
5392,41,13,13,5,11,4,3,0,99,1,0
5393,42,9,9,0,7,2,3,0,50,0,0
5394,22,13,13,0,8,5,3,1,20,0,0
5395,27,13,13,0,12,2,0,1,60,0,0
5396,44,8,15,0,12,2,0,1,40,0,0
5397,58,9,9,2,4,0,3,1,45,0,0
5398,28,15,16,0,12,5,3,0,30,0,0
5399,48,10,10,5,3,4,3,0,40,0,0
5400,43,9,9,5,12,4,3,0,40,1,0
5401,41,10,10,5,7,4,3,0,40,0,0
5402,50,14,14,5,12,4,3,0,40,0,0
5403,46,9,9,5,7,4,3,0,40,0,0
5404,35,10,10,5,10,3,3,1,40,1,0
5405,24,10,10,0,8,0,3,1,20,0,0
5406,56,14,14,5,12,4,3,0,40,0,0
5407,42,13,13,0,4,5,3,1,35,0,0
5408,27,6,7,3,10,2,3,0,40,0,0
5409,35,11,11,5,4,4,3,0,36,0,0
5410,49,9,9,0,8,5,3,1,40,0,0
5411,39,10,10,5,7,4,3,0,50,0,0
5412,28,11,11,0,8,2,3,0,40,0,0
5413,45,9,9,5,11,4,3,0,50,0,0
5414,66,9,9,1,10,2,3,1,16,0,0
5415,19,10,10,0,7,5,3,1,40,0,0
5416,18,10,10,0,0,5,3,1,15,0,0
5417,47,13,13,5,12,4,0,0,45,1,7688
5418,48,11,11,2,9,0,3,1,41,0,0
5419,26,13,13,0,12,2,3,0,20,0,0
5420,49,14,14,2,12,0,3,1,32,1,9562
5421,50,14,14,5,10,4,3,0,40,1,15024
5422,47,8,15,5,12,4,3,0,42,1,-1902
5423,30,13,13,5,12,4,3,0,40,0,0
5424,44,10,10,0,7,2,3,0,20,0,0
5425,70,9,9,1,4,0,3,1,20,0,0
5426,47,9,9,5,6,4,3,0,40,1,0
5427,52,9,9,5,2,4,0,0,40,1,0
5428,32,9,9,2,7,0,3,0,99,0,0
5429,39,10,10,5,7,4,3,0,40,1,5178
5430,47,13,13,5,11,4,3,0,45,1,0
5431,42,9,9,5,8,4,3,0,40,0,0
5432,33,14,14,5,9,3,3,1,15,0,0
5433,29,9,9,2,4,0,3,1,40,0,0
5434,27,9,9,3,12,0,0,1,40,0,0
5435,40,13,13,5,11,4,3,0,40,1,-1902
5436,42,14,14,5,1,4,3,0,35,1,7688
5437,28,10,10,5,3,4,3,0,40,1,-1902
5438,19,9,9,0,8,5,3,1,40,0,0
5439,30,10,10,0,3,0,1,0,40,0,0
5440,71,9,9,1,12,2,3,1,40,0,0
5441,53,9,9,5,6,4,3,0,40,1,0
5442,64,2,3,5,3,4,3,0,40,0,2105
5443,44,14,14,2,12,0,3,1,50,0,0
5444,72,10,10,1,4,0,0,1,20,0,0
5445,64,3,4,5,7,4,3,0,70,0,0
5446,51,9,9,5,6,4,3,0,40,0,0
5447,51,10,10,5,10,4,3,0,40,1,0
5448,55,9,9,5,10,4,3,0,35,0,0
5449,34,13,13,5,12,4,3,0,45,1,0
5450,36,10,10,0,7,2,3,0,40,0,0
5451,20,10,10,0,10,5,3,0,35,0,0
5452,25,9,9,0,10,5,3,1,25,0,0
5453,40,9,9,5,6,4,3,0,50,0,2829
5454,24,9,9,5,2,4,3,0,50,0,0
5455,39,9,9,0,9,2,0,0,35,0,0
5456,56,14,14,5,12,4,3,0,40,1,0
5457,25,13,13,0,11,2,3,1,60,0,0
5458,38,10,10,2,11,2,3,0,45,0,0
5459,22,10,10,0,2,2,3,0,40,0,0
5460,29,12,12,5,7,4,3,0,43,0,0
5461,25,7,8,0,8,5,0,0,40,0,0
5462,36,10,10,0,6,2,3,0,50,0,0
5463,50,9,9,2,11,2,3,1,60,1,99999
5464,22,9,9,5,6,4,3,0,40,0,0
5465,19,5,6,0,5,1,3,0,40,0,0
5466,20,10,10,0,10,5,3,1,12,0,0
5467,54,14,14,5,12,4,0,0,40,1,0
5468,32,13,13,5,9,4,3,0,30,0,0
5469,28,12,12,5,3,4,3,0,40,0,0
5470,44,9,9,2,12,0,3,1,50,0,0
5471,59,13,13,5,5,4,3,0,40,1,99999
5472,52,4,5,5,5,4,3,0,60,1,0
5473,19,10,10,0,12,2,3,1,30,0,0
5474,39,9,9,5,1,3,3,1,15,1,0
5475,22,9,9,5,3,4,3,0,45,0,0
5476,24,10,10,0,4,2,3,1,38,0,0
5477,57,14,14,5,11,4,3,0,45,1,0
5478,18,6,7,0,8,5,3,0,40,0,0
5479,31,10,10,5,4,3,4,1,40,1,0
5480,25,13,13,0,12,2,3,0,45,0,0
5481,37,7,8,2,3,0,3,1,40,0,0
5482,26,1,2,0,2,2,3,0,55,0,0
5483,32,9,9,0,7,5,3,0,40,0,0
5484,53,3,4,4,8,0,3,1,45,0,0
5485,49,15,16,5,12,4,3,0,50,1,15024
5486,34,3,4,3,8,0,3,1,40,0,0
5487,65,9,9,2,10,2,3,1,40,0,6723
5488,52,13,13,2,11,2,3,0,40,0,0
5489,30,9,9,5,7,4,3,0,40,0,0
5490,40,11,11,0,6,2,3,0,32,0,0
5491,28,12,12,0,3,2,3,0,40,0,0
5492,28,9,9,2,7,2,3,0,40,0,0
5493,45,8,15,5,12,4,3,0,50,1,-1977
5494,40,8,15,5,11,4,3,0,50,1,0
5495,42,12,12,5,10,4,3,0,45,0,0
5496,25,13,13,0,11,2,3,1,40,0,0
5497,77,10,10,5,1,4,3,0,20,0,0
5498,64,11,11,5,10,4,1,0,40,0,0
5499,43,10,10,5,11,4,0,0,40,1,0
5500,30,14,14,0,12,2,3,0,40,0,0
5501,43,10,10,5,5,4,3,0,40,0,-2002
5502,40,10,10,0,3,2,0,0,48,0,0
5503,31,9,9,5,10,4,3,0,55,1,0
5504,25,3,4,2,7,5,3,0,45,0,0
5505,19,9,9,0,9,2,0,0,40,0,0
5506,41,9,9,5,11,4,1,0,70,1,-1887
5507,51,5,6,2,4,1,3,1,30,0,0
5508,31,5,6,5,7,4,3,0,35,0,0
5509,35,9,9,0,3,0,3,1,40,0,0
5510,52,13,13,5,10,4,3,0,40,1,0
5511,41,10,10,0,4,0,0,1,40,0,-1504
5512,27,9,9,0,2,2,0,0,60,0,0
5513,40,9,9,5,7,4,3,0,40,0,4064
5514,38,9,9,5,4,4,3,0,40,1,0
5515,34,6,7,5,7,4,3,0,40,0,0
5516,27,9,9,2,7,2,3,0,40,0,0
5517,25,13,13,0,10,5,3,0,40,1,0
5518,60,9,9,0,4,2,3,1,40,0,0
5519,20,9,9,0,10,5,3,1,20,0,0
5520,17,9,9,0,8,5,3,1,40,0,0
5521,31,13,13,0,1,2,3,0,40,0,4650
5522,65,8,15,5,11,4,3,0,10,1,0
5523,62,15,16,2,12,2,3,0,50,0,0
5524,39,14,14,0,12,2,3,0,45,1,-2444
5525,36,10,10,5,10,4,3,0,40,0,0
5526,59,9,9,5,7,4,3,0,40,0,4508
5527,23,11,11,0,4,5,3,1,40,0,0
5528,32,10,10,0,7,2,3,0,50,1,0
5529,22,9,9,0,7,2,0,0,40,0,0
5530,66,9,9,1,4,0,3,1,40,0,0
5531,28,10,10,5,4,4,3,0,50,1,0
5532,34,9,9,3,11,0,3,1,40,0,0
5533,19,9,9,0,7,5,3,0,40,0,0
5534,54,8,15,5,12,4,3,0,40,1,0
5535,36,10,10,5,10,3,3,1,15,1,-1902
5536,70,2,3,5,12,4,0,0,40,0,0
5537,50,9,9,2,7,1,3,0,40,0,0
5538,17,6,7,0,11,5,3,1,20,0,0
5539,53,13,13,5,10,4,1,0,48,1,7688
5540,41,11,11,5,10,4,3,0,55,0,0
5541,26,5,6,5,2,4,3,0,40,0,0
5542,59,10,10,5,4,4,3,0,43,0,0
5543,17,6,7,0,6,2,3,0,40,0,0
5544,30,10,10,5,4,3,3,1,40,1,0
5545,33,9,9,5,3,4,3,0,55,0,0
5546,40,10,10,3,9,5,3,1,32,0,0
5547,48,11,11,2,12,2,3,0,50,0,4650
5548,47,13,13,4,4,2,3,1,40,0,0
5549,38,9,9,2,3,2,3,0,40,0,0
5550,30,14,14,5,12,3,3,1,60,1,0
5551,47,9,9,3,7,1,3,1,40,0,0
5552,41,9,9,5,1,4,3,0,40,0,0
5553,20,9,9,0,4,1,3,1,40,0,-1719
5554,29,10,10,0,4,2,3,1,40,0,0
5555,36,9,9,5,11,4,3,0,38,0,0
5556,18,10,10,0,8,5,3,1,40,0,0
5557,35,9,9,5,2,4,3,0,48,1,0
5558,41,9,9,0,8,0,3,1,40,0,0
5559,23,9,9,0,3,5,3,0,40,0,0
5560,39,12,12,5,7,4,3,0,35,1,0
5561,46,10,10,5,4,4,3,0,40,0,0
5562,45,12,12,2,12,0,3,1,43,0,0
5563,53,3,4,5,7,4,3,0,40,0,0
5564,54,9,9,2,8,2,3,1,30,0,0
5565,48,10,10,2,6,2,3,0,40,0,0
5566,32,13,13,0,7,2,3,1,35,0,0
5567,31,10,10,2,11,0,3,1,60,0,5455
5568,43,14,14,0,12,2,3,0,40,1,0
5569,43,9,9,5,10,4,3,0,60,1,7688
5570,28,9,9,2,7,0,3,0,50,0,0
5571,46,12,12,3,11,0,3,1,40,0,0
5572,34,9,9,5,2,4,3,0,40,0,0
5573,73,9,9,5,12,4,3,0,10,0,0
5574,25,13,13,0,12,2,3,0,35,0,0
5575,23,10,10,0,4,0,3,1,15,0,0
5576,32,13,13,0,11,2,3,1,45,0,0
5577,37,9,9,2,2,0,3,0,40,0,0
5578,36,9,9,2,8,2,3,1,20,0,0
5579,27,10,10,0,11,2,0,1,40,0,0
5580,29,10,10,3,4,2,3,0,40,0,0
5581,42,10,10,5,3,4,3,0,40,0,0
5582,24,13,13,0,12,2,3,1,40,0,-1974
5583,29,10,10,0,12,0,3,1,35,0,0
5584,22,6,7,0,5,5,3,1,38,0,0
5585,47,15,16,5,10,4,3,0,60,0,0
5586,43,10,10,0,8,2,3,1,40,0,0
5587,65,9,9,1,12,2,3,1,8,0,0
5588,56,13,13,5,8,4,3,0,40,0,0
5589,54,9,9,5,10,4,3,0,50,1,0
5590,50,9,9,2,3,0,3,0,40,0,0
5591,29,9,9,5,7,4,3,0,45,1,0
5592,32,10,10,5,5,4,3,0,65,0,0
5593,37,9,9,5,7,4,3,0,44,0,0
5594,30,13,13,0,8,2,3,0,40,0,0
5595,30,13,13,5,12,3,3,1,40,1,0
5596,39,9,9,5,7,4,3,0,40,0,0
5597,23,9,9,2,4,2,3,1,40,0,0
5598,32,9,9,5,7,4,3,0,40,0,0
5599,37,14,14,5,11,4,3,0,40,1,0
5600,20,9,9,0,5,1,3,0,40,0,0
5601,33,10,10,2,4,0,3,1,50,0,0
5602,42,9,9,5,6,4,3,0,99,0,0
5603,56,13,13,0,4,2,3,1,60,0,0
5604,40,15,16,5,12,4,3,0,55,0,0
5605,38,5,6,3,4,0,0,1,40,0,0
5606,49,10,10,5,12,4,3,0,30,0,5013
5607,18,10,10,0,8,5,3,0,20,0,0
5608,42,10,10,5,4,4,0,0,40,1,0
5609,25,10,10,2,1,2,3,1,40,0,0
5610,38,10,10,5,9,3,3,1,40,1,-1902
5611,26,13,13,0,3,2,0,1,40,0,0
5612,26,13,13,5,12,4,3,0,90,1,0
5613,33,9,9,0,6,2,3,0,61,0,2354
5614,25,10,10,0,1,1,0,0,40,0,0
5615,18,9,9,0,3,5,0,0,40,0,0
5616,59,9,9,5,3,4,3,0,40,0,0
5617,69,10,10,5,10,4,3,0,45,1,6514
5618,22,13,13,0,12,2,3,1,40,0,0
5619,40,6,7,5,2,4,3,0,40,0,0
5620,40,10,10,5,7,4,3,0,40,0,0
5621,33,10,10,5,7,4,3,0,40,0,0
5622,51,5,6,5,5,4,3,0,60,1,0
5623,73,10,10,0,8,2,1,0,38,0,0
5624,59,9,9,3,4,0,3,1,35,0,0
5625,20,9,9,0,7,5,3,0,40,0,0
5626,37,12,12,0,9,2,3,0,46,0,0
5627,51,9,9,5,11,4,3,0,40,1,0
5628,24,13,13,0,10,2,3,1,25,0,0
5629,59,5,6,5,2,4,3,0,40,0,0
5630,21,9,9,0,3,5,3,1,35,0,0
5631,45,2,3,5,7,4,2,0,40,0,0
5632,25,10,10,0,10,0,3,1,25,0,0
5633,29,6,7,0,3,5,3,0,42,0,0
5634,22,12,12,0,4,1,3,1,40,0,0
5635,66,5,6,5,8,3,3,1,40,0,0
5636,72,14,14,2,12,2,3,0,60,1,0
5637,39,11,11,5,1,4,3,0,40,1,0
5638,36,9,9,5,7,4,3,0,40,1,7298
5639,65,11,11,4,7,2,3,0,20,0,0
5640,63,9,9,2,10,2,3,1,30,0,3674
5641,58,10,10,3,4,2,3,1,40,0,-1092
5642,27,11,11,3,4,5,3,1,40,0,0
5643,58,5,6,3,1,2,3,1,40,0,0
5644,52,10,10,5,7,4,3,0,40,0,0
5645,37,10,10,5,7,4,3,0,40,1,0
5646,21,10,10,0,4,5,3,1,40,0,0
5647,61,9,9,5,10,4,3,0,50,0,0
5648,29,11,11,3,4,0,3,1,40,0,0
5649,19,10,10,0,12,5,3,0,30,0,-1602
5650,30,11,11,0,7,2,3,1,40,0,0
5651,32,9,9,5,7,4,3,0,40,0,0
5652,47,9,9,5,2,4,3,0,40,1,0
5653,50,9,9,2,3,2,3,1,40,0,0
5654,39,13,13,5,2,3,1,1,37,0,0
5655,57,9,9,5,7,4,3,0,40,0,0
5656,40,9,9,0,4,5,3,1,50,0,0
5657,27,10,10,2,4,1,0,1,50,0,0
5658,28,10,10,0,8,2,3,0,37,0,0
5659,49,13,13,5,11,3,3,1,35,1,15024
5660,33,9,9,2,7,2,3,0,45,0,0
5661,64,5,6,5,3,3,3,0,40,0,0
5662,46,10,10,3,11,0,3,1,60,0,1151
5663,50,10,10,5,11,4,4,0,50,1,0
5664,43,14,14,5,10,4,3,0,60,0,0
5665,26,10,10,0,8,0,3,1,40,0,0
5666,33,10,10,5,3,4,3,0,50,0,0
5667,50,10,10,5,7,4,3,0,40,0,0
5668,38,1,2,2,5,0,3,0,40,0,0
5669,28,13,13,5,11,4,3,0,50,0,0
5670,21,10,10,0,8,5,3,0,40,0,0
5671,38,13,13,2,10,0,3,0,45,1,0
5672,17,5,6,0,10,5,3,1,10,0,0
5673,19,9,9,0,8,5,0,1,40,0,0
5674,45,8,15,5,12,4,3,0,38,1,0
5675,27,6,7,0,12,2,1,1,50,0,0
5676,45,7,8,2,5,2,0,0,40,0,0
5677,46,10,10,2,8,0,3,1,40,0,0
5678,57,10,10,5,7,4,3,0,40,0,0
5679,39,9,9,0,7,2,3,0,40,0,0
5680,34,13,13,5,12,3,3,1,40,1,99999
5681,18,10,10,0,12,5,3,0,10,0,0
